customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,tenure_group,HighMonthlyCharges,LongTenure,HighCharge_LongTenure,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Payment_Month-to-month_Credit card (automatic),Contract_Payment_Month-to-month_Electronic check,Contract_Payment_Month-to-month_Mailed check,Contract_Payment_One year_Bank transfer (automatic),Contract_Payment_One year_Credit card (automatic),Contract_Payment_One year_Electronic check,Contract_Payment_One year_Mailed check,Contract_Payment_Two year_Bank transfer (automatic),Contract_Payment_Two year_Credit card (automatic),Contract_Payment_Two year_Electronic check,Contract_Payment_Two year_Mailed check
2801-NISEI,-0.440327089412664,-0.3431369275747509,-0.3273588066688946,-0.4124222368696746,0,-0.2853166100019189,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3946-MHCZW,-0.440327089412664,-1.2802480369298874,-0.461982602315664,-0.9849070915838362,1,-0.460493684837104,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4623-ZKHLY,-0.440327089412664,-0.42462485012737144,-1.4741541029191516,-0.799321584389391,0,-1.4367115121477312,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6732-VAILE,-0.440327089412664,1.5310852911355222,0.703094937787858,1.6096502125513186,0,0.6606159295251917,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8201-AAXCB,-0.440327089412664,-0.3023929662984406,-0.14786041247320225,-0.38764956070429224,0,-0.28536630562598536,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7696-CFTAT,-0.440327089412664,0.18653456901728277,-1.495760391109374,-0.6870173151481073,0,-1.4966698320444451,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1845-CSBRZ,2.271039016322759,-0.42462485012737144,0.6831506717661141,-0.14193020201667497,0,0.8071965072648413,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2123-VSCOT,-0.440327089412664,1.082901717096109,0.24271479711927632,0.8433517044185913,0,0.20871264263761474,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6651-AZVTJ,-0.440327089412664,0.6754621043330061,1.1634750784564392,1.1423003307705606,1,1.147582335558563,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4566-GOLUK,-0.440327089412664,0.5939741817803856,1.4144404258967127,1.251053040917787,1,1.4615286323475742,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2484-DGXPZ,-0.440327089412664,-0.05792919864057891,-1.504070501951767,-0.716643053429593,1,-1.4425967759362777,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2018-QKYGT,-0.440327089412664,-1.2802480369298874,0.5402167652769517,-0.9716052895110617,0,0.5383883589039513,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
2792-VPPET,-0.440327089412664,-1.1987601143772668,-1.472492080750673,-0.9734141581179732,0,-1.29703668996021,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7409-JURKQ,-0.440327089412664,0.8384379494382472,1.5623603988913113,1.5558253418090808,0,1.4848555840538822,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3247-MHJKM,-0.440327089412664,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,0,-1.477597457402623,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1964-SVLEA,-0.440327089412664,-0.506112772679992,-1.499084435446331,-0.8238736668222232,0,-1.4578848598561578,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4587-NUKOX,-0.440327089412664,-1.1987601143772668,0.47539790070628496,-0.8986108234102156,1,0.5753839901536203,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7297-DVYGA,-0.440327089412664,0.7569500268856267,-1.494098368940895,-0.5675216902256884,0,-1.4991971894316218,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2239-CGBUZ,-0.440327089412664,0.7569500268856267,-0.1428743459677664,0.38023722230279633,0,-0.10369209635807768,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0854-UYHZD,-0.440327089412664,-0.791320501614164,-1.504070501951767,-0.8903164990663298,0,-1.4707165248395389,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
7243-LCGGZ,-0.440327089412664,-1.2802480369298874,-1.4591959034028439,-0.9981427155368454,0,-1.4544061661714875,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
8267-KFGYD,-0.440327089412664,-1.2802480369298874,-1.4542098368974081,-0.9980765374170804,0,-1.4494366037648156,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4890-VMUAV,-0.440327089412664,1.24587756220135,0.2227705310975329,1.0116426629811042,0,0.25975104237748414,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
9261-WDCAF,-0.440327089412664,-1.1987601143772668,-0.3373309396797665,-0.9239349839069734,0,-0.05851130349742004,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3764-MNMOI,-0.440327089412664,0.5532302205040753,-1.5157046571311175,-0.6066991371265958,0,-1.4927582238751511,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
7442-YGZFK,-0.440327089412664,-1.2802480369298874,-0.498547090022194,-0.9853923977954464,0,-0.49693714248603144,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0420-BWTPW,-0.440327089412664,-0.9950403079957154,-1.3062898639028098,-0.9124199910678554,1,-1.2556236699046108,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
8229-BUJHX,-0.440327089412664,1.5718292524118322,-1.472492080750673,-0.34516320781513243,0,-1.4464502000650314,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7449-HVPIV,-0.440327089412664,0.9199258719908678,0.8510149107824564,1.2423175291088007,0,0.9247492471026624,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
5504-WSIUR,-0.440327089412664,1.5310852911355222,0.8460288442770204,1.8100375591998787,0,0.8755850004880856,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8183-ONMXC,-0.440327089412664,-1.2395040756535771,0.5302446322660801,-0.9370161922471977,1,0.4944905576450159,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8466-PZBLH,-0.440327089412664,1.4088534073065913,1.323029206630388,2.0305430542570138,0,1.2580601128014948,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9614-RMGHA,-0.440327089412664,1.3273654847539706,0.8992135536683364,1.6136650184837316,1,0.8812117101580573,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8735-IJJEG,-0.440327089412664,-0.7505765403378537,-0.48525091267436476,-0.7122752975251,0,-0.5640262349761023,13-24,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0564-MUUQK,-0.440327089412664,-0.506112772679992,1.0205411719672768,-0.16196011293222895,0,1.0273932997204682,13-24,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
